界	かい
被	ひ
遍	へん
亜	あ
ずらす	ずらす
どきどき	どきどき
ホスト	ほすと
川	かわ
何れ	いずれ
小母	おば
下	か
起す	おこす
計	けい
図書	としょ
正	せい
茶	ちゃ
田	た
入口	いりぐち
売上	うりあげ
終る	おわる
英和	えいわ
科	か
具体	ぐたい
合理	ごうり
留まる	とどまる
曜日	ようび
何所	どこ
打合せ	うちあわせ
物体ない	もったいない
物	ぶつ
菓子	かし
換気	かんき
間接	かんせつ
共産	きょうさん
御飯	ごはん
状	じょう
全般	ぜんぱん
則ち	すなわち
庁	ちょう
暮れ	くれ
復	また
民主	みんしゅ
友好	ゆうこう
有難い	ありがたい
浴	よく
領収	りょうしゅう
零	れい
押える	おさえる
支払	しはらい
非道い	ひどい
訓	くん
翌	よく
偶	たま
仰る	おっしゃる
討つ	うつ
素	もと
御免	ごめん
擦る	かする
松	まつ
為る	なる
大凡	おおよそ
抽象	ちゅうしょう
堀	ほり
締切	しめきり
徐々に	じょじょに
振舞う	ふるまう
我	わが
滑る	ぬめる
器	き
あの	あの
斬る	きる
須臾	しばらく
手頃	てごろ
芥	ごみ
其の儘	そのまま
殆んど	ほとんど
偖	さて
莨	たばこ
烟草	たばこ
瘠せる	やせる
